split,model,n,spearman,fold_mean,fold_sd,auroc,within_pos,top10_enrich,ci_lo,ci_hi,delta_lo,delta_hi,delta_mean,ref
random,blosum,8117,0.11229213952061523,0.11196045116781875,0.038333349966352306,0.5534610794380717,0.09790171349467033,1.097410604192355,0.09158626433521645,0.13339805894220713,-0.05959357087837479,-0.01738376866947849,-0.03736997921387335,M1_sub
random,local_mean,8117,0.1671567223097218,0.1702024216115333,0.027833835828917883,0.5821175002376844,-0.15924211980435946,1.4303329223181256,0.14151105127413896,0.1956289569890269,-0.015837424802873635,0.05029596143803319,0.015694684322865565,M1_sub
random,posmean,8117,0.16282651633313455,0.16383738756251756,0.020190736839411222,0.5841630127623468,-0.7507861945624896,1.4303329223181256,0.13163394914952797,0.19192595829077475,-0.02676181403084338,0.04702149385934836,0.010957343561300903,M1_sub
random,M1_sub,8117,0.14985614439905498,0.15273174811026702,0.019390530722410017,0.5703889439539586,0.13103408427366808,0.8877928483353883,0.1287509544040921,0.17109041776352976,,,,M1_sub
random,M2_sub_ctx,8117,0.19748986590238582,0.19848435545324405,0.01786249819255094,0.601008097540091,-0.039820558043616054,1.3563501849568433,0.17613595553701403,0.22171265495766346,0.027178245841618053,0.06777130841093891,0.046753353954934955,M1_sub
random,E_twostage,8117,0.19564503484402426,0.19686196769090886,0.02800108132760316,0.5989962493827188,-0.006452023781696777,1.2453760789149197,0.17105489866699847,0.2183608612418412,0.027318308066702077,0.06238295766399571,0.045172670296332915,M1_sub
